time,lat,lon,altitude,velocity,delta_lat,delta_lon,delta_alt,speed_knots,icao24
2026-04-08 20:34:00+00:00,48.173930769230765,22.26246923076923,10363.0,,0.04045384615384506,-0.05945384615384697,0.0,,4bc8c7
2026-04-08 20:34:30+00:00,48.21438461538461,22.203015384615384,10363.0,,0.04045384615384506,-0.05945384615384697,0.0,,4bc8c7
2026-04-08 20:35:00+00:00,48.25483846153846,22.143561538461537,10363.0,,0.04045384615385217,-0.05945384615384697,0.0,,4bc8c7
2026-04-08 20:35:30+00:00,48.29529230769231,22.084107692307693,10363.0,,0.04045384615384506,-0.059453846153843415,0.0,,4bc8c7
2026-04-08 20:36:00+00:00,48.33574615384615,22.024653846153846,10363.0,,0.04045384615384506,-0.05945384615384697,0.0,,4bc8c7
2026-04-08 20:36:30+00:00,48.3762,21.9652,10363.0,,0.04045384615384506,-0.05945384615384697,0.0,,4bc8c7
2026-04-08 20:37:00+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:37:30+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:38:00+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:38:30+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:39:00+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:39:30+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:40:00+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:40:30+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:41:00+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:41:30+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:42:00+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:42:30+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:43:00+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:43:30+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:44:00+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:44:30+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:45:00+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:45:30+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:46:00+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:46:30+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:47:00+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:47:30+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:48:00+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:48:30+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:49:00+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:49:30+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:50:00+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:50:30+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:51:00+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:51:30+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:52:00+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:52:30+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:53:00+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:53:30+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:54:00+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:54:30+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:55:00+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:55:30+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:56:00+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:56:30+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:57:00+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:57:30+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:58:00+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:58:30+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:59:00+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 20:59:30+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 21:00:00+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 21:00:30+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 21:01:00+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 21:01:30+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 21:02:00+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 21:02:30+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 21:03:00+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 21:03:30+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 21:04:00+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 21:04:30+00:00,48.3762,21.9652,10363.0,,0.0,0.0,0.0,,4bc8c7
2026-04-08 15:41:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 15:42:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 15:42:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 15:43:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 15:43:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 15:44:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 15:44:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 15:45:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 15:45:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 15:46:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 15:46:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 15:47:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 15:47:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 15:48:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 15:48:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 15:49:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 15:49:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 15:50:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 15:50:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 15:51:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 15:51:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 15:52:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 15:52:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 15:53:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 15:53:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 15:54:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 15:54:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 15:55:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 15:55:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 15:56:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 15:56:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 15:57:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 15:57:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 15:58:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 15:58:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 15:59:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 15:59:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:00:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:00:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:01:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:01:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:02:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:02:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:03:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:03:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:04:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:04:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:05:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:05:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:06:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:06:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:07:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:07:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:08:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:08:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:09:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:09:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:10:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:10:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:11:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:11:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:12:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:12:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:13:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:13:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:14:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:14:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:15:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:15:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:16:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:16:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:17:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:17:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:18:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:18:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:19:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:19:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:20:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:20:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:21:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:21:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:22:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:22:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:23:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:23:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:24:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:24:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:25:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:25:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:26:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:26:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:27:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:27:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:28:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:28:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:29:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:29:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:30:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:30:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:31:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:31:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:32:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:32:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:33:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:33:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:34:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:34:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:35:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:35:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:36:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:36:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:37:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:37:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:38:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:38:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:39:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:39:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:40:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:40:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:41:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:41:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:42:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:42:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:43:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:43:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:44:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:44:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:45:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:45:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:46:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:46:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:47:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:47:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:48:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:48:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:49:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:49:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:50:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:50:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:51:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:51:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:52:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:52:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:53:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:53:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:54:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:54:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:55:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:55:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:56:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:56:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:57:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:57:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:58:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:58:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:59:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 16:59:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:00:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:00:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:01:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:01:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:02:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:02:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:03:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:03:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:04:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:04:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:05:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:05:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:06:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:06:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:07:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:07:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:08:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:08:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:09:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:09:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:10:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:10:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:11:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:11:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:12:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:12:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:13:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:13:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:14:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:14:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:15:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:15:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:16:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:16:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:17:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:17:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:18:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:18:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:19:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:19:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:20:00+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
2026-04-08 17:20:30+00:00,37.3469,35.3472,10363.0,,0.0,0.0,0.0,,4bc8d4
